Name,Accuracy,Balanced_Accuracy,FN,FP,F_Measure,Negative,Negative-Recall,Positive,Precision,Recall,TN,TP
KBest_27_chi2_Oversampling_eval2,0.9873284054910243,0.7785647153598281,7,5,0.6000000000000001,134971,0.9946294307196563,2550,0.6428571428571429,0.5625,926,9
KBest_14_f_classif_Oversampling_eval2,0.9873284054910243,0.7785647153598281,7,5,0.6000000000000001,135068,0.9946294307196563,2453,0.6428571428571429,0.5625,926,9
KBest_15_f_classif_Oversampling_eval2,0.9873284054910243,0.7785647153598281,7,5,0.6000000000000001,135064,0.9946294307196563,2457,0.6428571428571429,0.5625,926,9
KBest_16_f_classif_Oversampling_eval2,0.9873284054910243,0.7785647153598281,7,5,0.6000000000000001,135080,0.9946294307196563,2441,0.6428571428571429,0.5625,926,9
KBest_17_f_classif_Oversampling_eval2,0.9873284054910243,0.7785647153598281,7,5,0.6000000000000001,135088,0.9946294307196563,2433,0.6428571428571429,0.5625,926,9
KBest_18_f_classif_Oversampling_eval2,0.9873284054910243,0.7785647153598281,7,5,0.6000000000000001,135068,0.9946294307196563,2453,0.6428571428571429,0.5625,926,9
KBest_19_f_classif_Oversampling_eval2,0.9873284054910243,0.7785647153598281,7,5,0.6000000000000001,135047,0.9946294307196563,2474,0.6428571428571429,0.5625,926,9
KBest_23_f_classif_Oversampling_eval2,0.9873284054910243,0.7785647153598281,7,5,0.6000000000000001,134755,0.9946294307196563,2766,0.6428571428571429,0.5625,926,9
KBest_27_f_classif_Oversampling_eval2,0.9873284054910243,0.7785647153598281,7,5,0.6000000000000001,134971,0.9946294307196563,2550,0.6428571428571429,0.5625,926,9
KBest_56_f_classif_Oversampling_eval2,0.9831045406546991,0.7764164876476907,7,9,0.5294117647058824,134471,0.9903329752953813,3050,0.5,0.5625,922,9
KBest_50_f_classif_Oversampling_eval2,0.9809926082365364,0.7753423737916219,7,11,0.5,134197,0.9881847475832438,3324,0.45,0.5625,920,9
KBest_55_f_classif_Oversampling_eval2,0.9809926082365364,0.7753423737916219,7,11,0.5,134291,0.9881847475832438,3230,0.45,0.5625,920,9
KBest_75_f_classif_Oversampling_eval2,0.9809926082365364,0.7753423737916219,7,11,0.5,133816,0.9881847475832438,3705,0.45,0.5625,920,9
KBest_55_chi2_Oversampling_eval2,0.9799366420274551,0.7748053168635876,7,12,0.4864864864864864,134033,0.9871106337271751,3488,0.42857142857142855,0.5625,919,9
KBest_51_f_classif_Oversampling_eval2,0.9799366420274551,0.7748053168635876,7,12,0.4864864864864864,134131,0.9871106337271751,3390,0.42857142857142855,0.5625,919,9
KBest_57_f_classif_Oversampling_eval2,0.9799366420274551,0.7748053168635876,7,12,0.4864864864864864,134194,0.9871106337271751,3327,0.42857142857142855,0.5625,919,9
KBest_88_f_classif_Oversampling_eval2,0.9778247096092925,0.7737312030075187,7,14,0.46153846153846156,133755,0.9849624060150376,3766,0.391304347826087,0.5625,917,9
KBest_44_mutual_info_classif_Oversampling_eval2,0.9778247096092925,0.7737312030075187,7,14,0.46153846153846156,134111,0.9849624060150376,3410,0.391304347826087,0.5625,917,9
KBest_45_mutual_info_classif_Oversampling_eval2,0.9778247096092925,0.7737312030075187,7,14,0.46153846153846156,134114,0.9849624060150376,3407,0.391304347826087,0.5625,917,9
KBest_60_mutual_info_classif_Oversampling_eval2,0.9778247096092925,0.7737312030075187,7,14,0.46153846153846156,133340,0.9849624060150376,4181,0.391304347826087,0.5625,917,9
KBest_61_f_classif_Oversampling_eval2,0.9767687434002112,0.7731941460794844,7,15,0.45,133773,0.9838882921589689,3748,375,0.5625,916,9
KBest_72_f_classif_Oversampling_eval2,0.9767687434002112,0.7731941460794844,7,15,0.45,133544,0.9838882921589689,3977,375,0.5625,916,9
KBest_74_f_classif_Oversampling_eval2,0.9767687434002112,0.7731941460794844,7,15,0.45,133552,0.9838882921589689,3969,375,0.5625,916,9
KBest_82_f_classif_Oversampling_eval2,0.9767687434002112,0.7731941460794844,7,15,0.45,133757,0.9838882921589689,3764,375,0.5625,916,9
KBest_47_mutual_info_classif_Oversampling_eval2,0.9767687434002112,0.7731941460794844,7,15,0.45,134029,0.9838882921589689,3492,375,0.5625,916,9
KBest_56_mutual_info_classif_Oversampling_eval2,0.9757127771911299,0.77265708915145,7,16,0.43902439024390244,133802,0.9828141783029001,3719,0.36,0.5625,915,9
KBest_53_mutual_info_classif_Oversampling_eval2,0.9746568109820486,0.7721200322234156,7,17,0.4285714285714286,133742,0.9817400644468314,3779,0.34615384615384615,0.5625,914,9
KBest_48_f_classif_Oversampling_eval2,0.9736008447729673,0.7715829752953813,7,18,0.4186046511627907,133756,0.9806659505907627,3765,0.3333333333333333,0.5625,913,9
KBest_91_chi2_Oversampling_eval2,0.9725448785638859,0.7710459183673469,7,19,0.40909090909090917,132570,0.9795918367346939,4951,0.32142857142857145,0.5625,912,9
KBest_63_f_classif_Oversampling_eval2,0.9651531151003168,0.7672865198711063,7,26,0.3529411764705882,132351,0.9720730397422127,5170,0.2571428571428571,0.5625,905,9
KBest_50_mutual_info_classif_Oversampling_eval2,0.9609292502639916,0.7651382921589689,7,30,0.32727272727272727,132353,0.9677765843179377,5168,0.23076923076923078,0.5625,901,9
KBest_76_f_classif_Oversampling_eval2,0.9598732840549102,0.7646012352309345,7,31,0.3214285714285714,132070,0.966702470461869,5451,225,0.5625,900,9
KBest_3_chi2_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136047,1.0,1474,1.0,0.5,931,8
KBest_4_chi2_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136047,1.0,1474,1.0,0.5,931,8
KBest_5_chi2_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136084,1.0,1437,1.0,0.5,931,8
KBest_6_chi2_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_7_chi2_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_8_chi2_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_9_chi2_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_3_f_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136047,1.0,1474,1.0,0.5,931,8
KBest_4_f_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136047,1.0,1474,1.0,0.5,931,8
KBest_5_f_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136084,1.0,1437,1.0,0.5,931,8
KBest_6_f_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_7_f_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_8_f_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_9_f_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_4_mutual_info_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136047,1.0,1474,1.0,0.5,931,8
KBest_5_mutual_info_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136078,1.0,1443,1.0,0.5,931,8
KBest_6_mutual_info_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_7_mutual_info_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_8_mutual_info_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_9_mutual_info_classif_NoResampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136088,1.0,1433,1.0,0.5,931,8
KBest_3_chi2_Oversampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136047,1.0,1474,1.0,0.5,931,8
KBest_3_f_classif_Oversampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136047,1.0,1474,1.0,0.5,931,8
KBest_4_mutual_info_classif_Oversampling_eval2,0.9915522703273495,0.75,8,0,0.6666666666666666,136047,1.0,1474,1.0,0.5,931,8
KBest_4_chi2_Oversampling_eval2,0.9904963041182682,0.7494629430719657,8,1,0.64,135906,0.9989258861439313,1615,0.8888888888888888,0.5,930,8
KBest_53_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135352,0.9978517722878625,2169,0.8,0.5,929,8
KBest_54_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135336,0.9978517722878625,2185,0.8,0.5,929,8
KBest_55_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135286,0.9978517722878625,2235,0.8,0.5,929,8
KBest_59_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135304,0.9978517722878625,2217,0.8,0.5,929,8
KBest_60_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135269,0.9978517722878625,2252,0.8,0.5,929,8
KBest_61_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135287,0.9978517722878625,2234,0.8,0.5,929,8
KBest_62_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135271,0.9978517722878625,2250,0.8,0.5,929,8
KBest_63_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135356,0.9978517722878625,2165,0.8,0.5,929,8
KBest_64_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135296,0.9978517722878625,2225,0.8,0.5,929,8
KBest_65_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135301,0.9978517722878625,2220,0.8,0.5,929,8
KBest_66_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135312,0.9978517722878625,2209,0.8,0.5,929,8
KBest_67_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135315,0.9978517722878625,2206,0.8,0.5,929,8
KBest_68_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135200,0.9978517722878625,2321,0.8,0.5,929,8
KBest_69_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135242,0.9978517722878625,2279,0.8,0.5,929,8
KBest_71_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135254,0.9978517722878625,2267,0.8,0.5,929,8
KBest_72_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135229,0.9978517722878625,2292,0.8,0.5,929,8
KBest_74_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135260,0.9978517722878625,2261,0.8,0.5,929,8
KBest_77_f_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135228,0.9978517722878625,2293,0.8,0.5,929,8
KBest_53_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135211,0.9978517722878625,2310,0.8,0.5,929,8
KBest_57_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135255,0.9978517722878625,2266,0.8,0.5,929,8
KBest_59_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135235,0.9978517722878625,2286,0.8,0.5,929,8
KBest_60_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135255,0.9978517722878625,2266,0.8,0.5,929,8
KBest_61_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135268,0.9978517722878625,2253,0.8,0.5,929,8
KBest_62_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135213,0.9978517722878625,2308,0.8,0.5,929,8
KBest_69_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135217,0.9978517722878625,2304,0.8,0.5,929,8
KBest_72_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7489258861439312,8,2,0.6153846153846154,135186,0.9978517722878625,2335,0.8,0.5,929,8
KBest_84_chi2_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135271,0.9967776584317938,2250,0.7272727272727273,0.5,928,8
KBest_86_chi2_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135239,0.9967776584317938,2282,0.7272727272727273,0.5,928,8
KBest_87_chi2_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135281,0.9967776584317938,2240,0.7272727272727273,0.5,928,8
KBest_88_chi2_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135256,0.9967776584317938,2265,0.7272727272727273,0.5,928,8
KBest_94_chi2_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135249,0.9967776584317938,2272,0.7272727272727273,0.5,928,8
KBest_95_chi2_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135122,0.9967776584317938,2399,0.7272727272727273,0.5,928,8
KBest_79_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135258,0.9967776584317938,2263,0.7272727272727273,0.5,928,8
KBest_80_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135249,0.9967776584317938,2272,0.7272727272727273,0.5,928,8
KBest_82_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135279,0.9967776584317938,2242,0.7272727272727273,0.5,928,8
KBest_84_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135253,0.9967776584317938,2268,0.7272727272727273,0.5,928,8
KBest_88_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135266,0.9967776584317938,2255,0.7272727272727273,0.5,928,8
KBest_91_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135246,0.9967776584317938,2275,0.7272727272727273,0.5,928,8
KBest_92_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135282,0.9967776584317938,2239,0.7272727272727273,0.5,928,8
KBest_93_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135244,0.9967776584317938,2277,0.7272727272727273,0.5,928,8
KBest_94_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135196,0.9967776584317938,2325,0.7272727272727273,0.5,928,8
KBest_95_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135243,0.9967776584317938,2278,0.7272727272727273,0.5,928,8
KBest_98_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135055,0.9967776584317938,2466,0.7272727272727273,0.5,928,8
KBest_99_f_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135171,0.9967776584317938,2350,0.7272727272727273,0.5,928,8
KBest_37_mutual_info_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135068,0.9967776584317938,2453,0.7272727272727273,0.5,928,8
KBest_74_mutual_info_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135221,0.9967776584317938,2300,0.7272727272727273,0.5,928,8
KBest_77_mutual_info_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135188,0.9967776584317938,2333,0.7272727272727273,0.5,928,8
KBest_86_mutual_info_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135220,0.9967776584317938,2301,0.7272727272727273,0.5,928,8
KBest_88_mutual_info_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135237,0.9967776584317938,2284,0.7272727272727273,0.5,928,8
KBest_92_mutual_info_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135183,0.9967776584317938,2338,0.7272727272727273,0.5,928,8
KBest_99_mutual_info_classif_NoResampling_eval2,0.9883843717001056,0.7483888292158969,8,3,0.5925925925925926,135150,0.9967776584317938,2371,0.7272727272727273,0.5,928,8
KBest_10_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135671,0.9957035445757251,1850,0.6666666666666666,0.5,927,8
KBest_11_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135556,0.9957035445757251,1965,0.6666666666666666,0.5,927,8
KBest_12_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135538,0.9957035445757251,1983,0.6666666666666666,0.5,927,8
KBest_13_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135550,0.9957035445757251,1971,0.6666666666666666,0.5,927,8
KBest_81_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135246,0.9957035445757251,2275,0.6666666666666666,0.5,927,8
KBest_82_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135234,0.9957035445757251,2287,0.6666666666666666,0.5,927,8
KBest_83_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135237,0.9957035445757251,2284,0.6666666666666666,0.5,927,8
KBest_85_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135248,0.9957035445757251,2273,0.6666666666666666,0.5,927,8
KBest_92_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135248,0.9957035445757251,2273,0.6666666666666666,0.5,927,8
KBest_93_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135203,0.9957035445757251,2318,0.6666666666666666,0.5,927,8
KBest_97_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135143,0.9957035445757251,2378,0.6666666666666666,0.5,927,8
KBest_98_chi2_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135105,0.9957035445757251,2416,0.6666666666666666,0.5,927,8
KBest_10_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135671,0.9957035445757251,1850,0.6666666666666666,0.5,927,8
KBest_11_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135556,0.9957035445757251,1965,0.6666666666666666,0.5,927,8
KBest_12_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135538,0.9957035445757251,1983,0.6666666666666666,0.5,927,8
KBest_13_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135550,0.9957035445757251,1971,0.6666666666666666,0.5,927,8
KBest_81_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135263,0.9957035445757251,2258,0.6666666666666666,0.5,927,8
KBest_83_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135252,0.9957035445757251,2269,0.6666666666666666,0.5,927,8
KBest_85_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135273,0.9957035445757251,2248,0.6666666666666666,0.5,927,8
KBest_87_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135200,0.9957035445757251,2321,0.6666666666666666,0.5,927,8
KBest_90_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135190,0.9957035445757251,2331,0.6666666666666666,0.5,927,8
KBest_97_f_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135194,0.9957035445757251,2327,0.6666666666666666,0.5,927,8
KBest_10_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135671,0.9957035445757251,1850,0.6666666666666666,0.5,927,8
KBest_11_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135556,0.9957035445757251,1965,0.6666666666666666,0.5,927,8
KBest_12_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135538,0.9957035445757251,1983,0.6666666666666666,0.5,927,8
KBest_13_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135550,0.9957035445757251,1971,0.6666666666666666,0.5,927,8
KBest_52_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135133,0.9957035445757251,2388,0.6666666666666666,0.5,927,8
KBest_79_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135178,0.9957035445757251,2343,0.6666666666666666,0.5,927,8
KBest_82_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135151,0.9957035445757251,2370,0.6666666666666666,0.5,927,8
KBest_87_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135164,0.9957035445757251,2357,0.6666666666666666,0.5,927,8
KBest_93_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135180,0.9957035445757251,2341,0.6666666666666666,0.5,927,8
KBest_96_mutual_info_classif_NoResampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135163,0.9957035445757251,2358,0.6666666666666666,0.5,927,8
KBest_11_chi2_Oversampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135345,0.9957035445757251,2176,0.6666666666666666,0.5,927,8
KBest_11_f_classif_Oversampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135345,0.9957035445757251,2176,0.6666666666666666,0.5,927,8
KBest_11_mutual_info_classif_Oversampling_eval2,0.9873284054910243,0.7478517722878626,8,4,0.5714285714285715,135345,0.9957035445757251,2176,0.6666666666666666,0.5,927,8
KBest_27_chi2_NoResampling_eval2,0.986272439281943,0.7473147153598281,8,5,0.5517241379310345,135576,0.9946294307196563,1945,0.6153846153846154,0.5,926,8
KBest_90_chi2_NoResampling_eval2,0.986272439281943,0.7473147153598281,8,5,0.5517241379310345,135227,0.9946294307196563,2294,0.6153846153846154,0.5,926,8
KBest_91_chi2_NoResampling_eval2,0.986272439281943,0.7473147153598281,8,5,0.5517241379310345,135257,0.9946294307196563,2264,0.6153846153846154,0.5,926,8
KBest_27_f_classif_NoResampling_eval2,0.986272439281943,0.7473147153598281,8,5,0.5517241379310345,135576,0.9946294307196563,1945,0.6153846153846154,0.5,926,8
KBest_84_mutual_info_classif_NoResampling_eval2,0.986272439281943,0.7473147153598281,8,5,0.5517241379310345,135162,0.9946294307196563,2359,0.6153846153846154,0.5,926,8
KBest_98_mutual_info_classif_NoResampling_eval2,0.986272439281943,0.7473147153598281,8,5,0.5517241379310345,135092,0.9946294307196563,2429,0.6153846153846154,0.5,926,8
KBest_14_mutual_info_classif_NoResampling_eval2,0.9841605068637803,0.7462406015037594,8,7,0.5161290322580646,135463,0.9924812030075187,2058,0.5333333333333333,0.5,924,8
KBest_42_mutual_info_classif_Oversampling_eval2,0.9757127771911299,0.7419441460794844,8,15,0.41025641025641024,133984,0.9838882921589689,3537,0.34782608695652173,0.5,916,8
KBest_1_chi2_NoResampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136389,1.0,1132,1.0,0.4375,931,7
KBest_2_chi2_NoResampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136179,1.0,1342,1.0,0.4375,931,7
KBest_1_f_classif_NoResampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136389,1.0,1132,1.0,0.4375,931,7
KBest_2_f_classif_NoResampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136179,1.0,1342,1.0,0.4375,931,7
KBest_1_mutual_info_classif_NoResampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136389,1.0,1132,1.0,0.4375,931,7
KBest_2_mutual_info_classif_NoResampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136389,1.0,1132,1.0,0.4375,931,7
KBest_3_mutual_info_classif_NoResampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136179,1.0,1342,1.0,0.4375,931,7
KBest_1_chi2_Oversampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136389,1.0,1132,1.0,0.4375,931,7
KBest_2_chi2_Oversampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136179,1.0,1342,1.0,0.4375,931,7
KBest_1_f_classif_Oversampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136389,1.0,1132,1.0,0.4375,931,7
KBest_2_f_classif_Oversampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136179,1.0,1342,1.0,0.4375,931,7
KBest_1_mutual_info_classif_Oversampling_eval2,0.9904963041182682,0.71875,9,0,0.6086956521739131,136389,1.0,1132,1.0,0.4375,931,7
KBest_56_f_classif_NoResampling_eval2,0.989440337909187,0.7182129430719657,9,1,0.5833333333333334,135374,0.9989258861439313,2147,875,0.4375,930,7
KBest_57_f_classif_NoResampling_eval2,0.989440337909187,0.7182129430719657,9,1,0.5833333333333334,135345,0.9989258861439313,2176,875,0.4375,930,7
KBest_30_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7182129430719657,9,1,0.5833333333333334,135314,0.9989258861439313,2207,875,0.4375,930,7
KBest_31_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7182129430719657,9,1,0.5833333333333334,135318,0.9989258861439313,2203,875,0.4375,930,7
KBest_33_mutual_info_classif_NoResampling_eval2,0.989440337909187,0.7182129430719657,9,1,0.5833333333333334,135345,0.9989258861439313,2176,875,0.4375,930,7
KBest_47_chi2_NoResampling_eval2,0.9883843717001056,0.7176758861439312,9,2,0.56,135388,0.9978517722878625,2133,0.7777777777777778,0.4375,929,7
KBest_48_chi2_NoResampling_eval2,0.9883843717001056,0.7176758861439312,9,2,0.56,135369,0.9978517722878625,2152,0.7777777777777778,0.4375,929,7
KBest_49_chi2_NoResampling_eval2,0.9883843717001056,0.7176758861439312,9,2,0.56,135430,0.9978517722878625,2091,0.7777777777777778,0.4375,929,7
KBest_50_chi2_NoResampling_eval2,0.9883843717001056,0.7176758861439312,9,2,0.56,135350,0.9978517722878625,2171,0.7777777777777778,0.4375,929,7
KBest_52_chi2_NoResampling_eval2,0.9883843717001056,0.7176758861439312,9,2,0.56,135435,0.9978517722878625,2086,0.7777777777777778,0.4375,929,7
KBest_54_chi2_NoResampling_eval2,0.9883843717001056,0.7176758861439312,9,2,0.56,135407,0.9978517722878625,2114,0.7777777777777778,0.4375,929,7
